date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:53:52	5654/5654	---MCZ	200	added ('OK')	application/javascript	etag:%2283a7c69437314aeb2d40f66fd7263476-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/7451-928435fdaef422cc.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/7451-928435fdaef422cc.js	(from https://finbiz-nextjs.netlify.app/about-us)
21:53:53	23028/23028	---MCZ	200	added ('OK')	application/javascript	etag:%228dd847f7467af26b54de9073f55ad6c9-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/app/(inner-page)/about-us/page-9063c62c8423e479.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/app/(inner-page)/about-us/page-9063c62c8423e479.js	(from https://finbiz-nextjs.netlify.app/about-us)
21:53:54	29375/29375	---M--	200	added ('OK')	image/jpeg	etag:%222cb588f7df57959e2233f3293ed789b7-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/08.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/08.jpg	(from https://finbiz-nextjs.netlify.app/about-us)
21:53:55	4531/4531	---MCZ	200	added ('OK')	image/svg+xml	etag:%2284bc3d7f1d028a54e751b20ac21ad99b-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/service/icon/14.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/icon/14.svg	(from https://finbiz-nextjs.netlify.app/about-us)
21:53:56	19024/19024	---M--	200	added ('OK')	image/jpeg	etag:%22cf45d121673739d914154a8c97cbe77d-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/09.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/09.jpg	(from https://finbiz-nextjs.netlify.app/about-us)
21:53:57	4990/4990	---MCZ	200	added ('OK')	image/svg+xml	etag:%22a799895e3dbd7d94e7498737b7dd137e-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/service/icon/15.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/icon/15.svg	(from https://finbiz-nextjs.netlify.app/about-us)
21:53:57	32290/32290	---M--	200	added ('OK')	image/jpeg	etag:%2266f26664ab347404ae8e3bdc4f2e83e3-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/team/tm/lg-01.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/team/tm/lg-01.jpg	(from https://finbiz-nextjs.netlify.app/about-us)
21:53:58	21187/21187	---M--	200	added ('OK')	image/jpeg	etag:%22ff82bf63b26ca1bdfa4cc39eb945f345-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/team/tm/lg-02.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/team/tm/lg-02.jpg	(from https://finbiz-nextjs.netlify.app/about-us)
21:53:59	32548/32548	---M--	200	added ('OK')	image/jpeg	etag:%228c1e6cb12e7c438e2ceb943d83f4648b-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/team/tm/lg-03.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/team/tm/lg-03.jpg	(from https://finbiz-nextjs.netlify.app/about-us)
21:54:00	140696/140696	---M--	200	added ('OK')	image/png	etag:%22feca711ad89011c6907c7c3f02bb204b-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/faq/02.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/faq/02.png	(from https://finbiz-nextjs.netlify.app/about-us)
21:54:00	5202/5202	---M--	200	added ('OK')	image/png	etag:%22a486dea96c2f6004d83dc27ca9cf0665-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/testimonials/03.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/testimonials/03.png	(from https://finbiz-nextjs.netlify.app/about-us)
21:54:02	8308/8308	---MCZ	404	error ('Not%20Found')	text/html	etag:%22h1eayn02re6es%22	https://finbiz-nextjs.netlify.app/service-details.html	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/service-details.149.delayed	(from https://finbiz-nextjs.netlify.app/about-us)
21:54:03	71401/71401	---M--	200	added ('OK')	image/jpeg	etag:%223b70f2548f47d5cba33878c98777a6b7-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/blog-lg-1.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/blog-lg-1.jpg	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:03	52510/52510	---M--	200	added ('OK')	image/jpeg	etag:%22fb38f3fd7e682576c8481992d3e21884-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/blog-lg-2.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/blog-lg-2.jpg	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:04	46874/46874	---M--	200	added ('OK')	image/jpeg	etag:%223bd43ab2be959191e0fd0a4353f89f20-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/blog-lg-3.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/blog-lg-3.jpg	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:05	58772/58772	---M--	200	added ('OK')	image/jpeg	etag:%2209e42227d0d8d50f9372276398ce8218-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/blog-lg-4.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/blog-lg-4.jpg	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:06	29681/29681	---MCZ	200	added ('OK')	application/javascript	etag:%2205ccc8225a98928a36a3ad58b21d7d9b-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/app/(inner-page)/blog-list/page-71810a610e929f1c.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/app/(inner-page)/blog-list/page-71810a610e929f1c.js	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:07	6294/6294	---M--	200	added ('OK')	image/png	etag:%227332e5c9a02819008a2df8fcdfd6f21b-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/recent-post/01.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/recent-post/01.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:08	6455/6455	---M--	200	added ('OK')	image/png	etag:%2274fe401c1c5101c0a04e888d3beff42b-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/recent-post/02.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/recent-post/02.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:08	5813/5813	---M--	200	added ('OK')	image/png	etag:%22cb18662f6fcc8bb92d40bfdf357f4125-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/recent-post/03.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/recent-post/03.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:09	6550/6550	---M--	200	added ('OK')	image/png	etag:%2244ca9e684ce2094679776543ebacc3e8-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/recent-post/04.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/recent-post/04.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:10	52931/52931	---M--	200	added ('OK')	image/png	etag:%22489f65b2ba5aed9b531ef40c98c45708-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/01.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/01.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:11	64795/64795	---M--	200	added ('OK')	image/png	etag:%228343efe24b16cd090e93f3a47997fec5-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/02.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/02.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:12	57907/57907	---M--	200	added ('OK')	image/png	etag:%22ab44ffa2faaa5179cd448cbed78d0052-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/03.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/03.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:13	70277/70277	---M--	200	added ('OK')	image/png	etag:%22f54ba6a72e5d6d48c55db5af06e86c8e-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/04.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/04.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:14	65596/65596	---M--	200	added ('OK')	image/png	etag:%228bba4f6080388ecf2a7744fc666b0240-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/05.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/05.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:15	64771/64771	---M--	200	added ('OK')	image/png	etag:%2299f32d867c0c412291379c87d1095124-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/06.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/details/gallery/06.png	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:16	17559/17559	---MCZ	200	added ('OK')	image/svg+xml	etag:%226cf39749319923d542639b0296576498-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/logo/logo-2.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/logo/logo-2.svg	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:16	34847/34847	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:54:17%20GMT	https://finbiz-nextjs.netlify.app/blog-list/Profitable%20business%20makes%20your%20profi	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-list/Profitable%20business%20makes%20your%20profi.html	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:18	34907/34907	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:54:18%20GMT	https://finbiz-nextjs.netlify.app/blog-list/Details%20Profitable%20business%20makes%20your%20profit	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-list/Details%20Profitable%20business%20makes%20your%20profit.html	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:18	34883/34883	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:54:19%20GMT	https://finbiz-nextjs.netlify.app/blog-list/One%20Profitable%20business%20makes%20your%20profit	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-list/One%20Profitable%20business%20makes%20your%20profit.html	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:19	34837/34837	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:54:20%20GMT	https://finbiz-nextjs.netlify.app/blog-list/Me-Profitable-business-makes-your-profit	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-list/Me-Profitable-business-makes-your-profit.html	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:21	8308/8308	---MCZ	404	error ('Not%20Found')	text/html	etag:%22h1eayn02re6es%22	https://finbiz-nextjs.netlify.app/contactus.html	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/contactus.15e.delayed	(from https://finbiz-nextjs.netlify.app/blog-list)
21:54:23	194808/194808	---M--	200	added ('OK')	image/png	etag:%2211fc129d38991423aede780f2c0e43f9-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/contact/01.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/contact/01.png	(from https://finbiz-nextjs.netlify.app/contactus)
21:54:23	1439/1439	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d52a1d801abd46692c72bcef245225a1-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/contact/shape/01.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/contact/shape/01.svg	(from https://finbiz-nextjs.netlify.app/contactus)
21:54:24	188382/188382	---M--	200	added ('OK')	image/png	etag:%226973a15bd5ab394a90f916eba40c175c-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/contact/02.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/contact/02.png	(from https://finbiz-nextjs.netlify.app/contactus)
21:54:25	1510/1510	---M-Z	200	added ('OK')	image/svg+xml	etag:%2224e29b7d1032f1afc49bf05d3f8456c3-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/contact/shape/02.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/contact/shape/02.svg	(from https://finbiz-nextjs.netlify.app/contactus)
21:54:26	10671/10671	---MCZ	200	added ('OK')	application/javascript	etag:%22a939fd0632afbe3a9a985a6921640639-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/app/(inner-page)/contactus/page-8a800d101315c84e.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/app/(inner-page)/contactus/page-8a800d101315c84e.js	(from https://finbiz-nextjs.netlify.app/contactus)
21:54:27	212648/212648	---M--	200	added ('OK')	image/png	etag:%22743345f498f8369e4fbafd5826d3cf8d-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/contact/03.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/contact/03.png	(from https://finbiz-nextjs.netlify.app/contactus)
21:54:28	1443/1443	---M-Z	200	added ('OK')	image/svg+xml	etag:%226f22fa1f40eb1b90052024c6486665c7-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/contact/shape/03.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/contact/shape/03.svg	(from https://finbiz-nextjs.netlify.app/contactus)
21:54:29	2251/2251	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a24cca16e915784c3e5b0c2f6ac1517a-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/contact/shape/location.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/contact/shape/location.svg	(from https://finbiz-nextjs.netlify.app/contactus)
21:54:30	12986/12986	---M--	200	added ('OK')	image/jpeg	etag:%22ada9a6d1e8a37082d7218ccd263effa5-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/10.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/10.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:31	24815/24815	---M--	200	added ('OK')	image/jpeg	etag:%227c54cfd7245c9ed80588cef135204bc0-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/11.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/11.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:31	25306/25306	---M--	200	added ('OK')	image/jpeg	etag:%223e032b63c06dcb466802aa8f727c4a04-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/12.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/12.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:32	14574/14574	---MCZ	200	added ('OK')	application/javascript	etag:%226a60b04c38e08a2dc1169c05535decc7-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/6605-7aeab7725a974923.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/6605-7aeab7725a974923.js	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:33	30182/30182	---MCZ	200	added ('OK')	application/javascript	etag:%2297a6bdca148f962c6099ea5fd640724b-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/1960-09b8ed4cc760c124.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/1960-09b8ed4cc760c124.js	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:34	33091/33091	---MCZ	200	added ('OK')	application/javascript	etag:%22e8eb7710c133c7be35c33f7b2d23ba38-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/3736-3d19de34a1851541.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/3736-3d19de34a1851541.js	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:34	6913/6913	---MCZ	200	added ('OK')	application/javascript	etag:%22f3239c7271d4028994302195c94901c5-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/app/(home-pages)/home-two/page-d51609765d583352.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/app/(home-pages)/home-two/page-d51609765d583352.js	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:35	21501/21501	---M--	200	added ('OK')	image/jpeg	etag:%2215790cf1e8936ab035ef58ad5bf0cbfd-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/13.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/13.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:37	98694/98694	---M--	200	added ('OK')	image/png	etag:%22b737d6ab959b4939d3b13fd0596ed8dd-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/about/01.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/about/01.png	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:38	4903/4903	---MCZ	200	added ('OK')	image/svg+xml	etag:%22349ffd77d2253e7d0ee6c6b98ab41f6f-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/working-step/icon/01.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/working-step/icon/01.svg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:38	8180/8180	---MCZ	200	added ('OK')	image/svg+xml	etag:%22fe41f13f2b1f9ec12bd57907d9bc5074-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/working-step/icon/02.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/working-step/icon/02.svg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:39	6740/6740	---MCZ	200	added ('OK')	image/svg+xml	etag:%224f6a83e88c0d59ea88a9c9c4f6965c0c-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/working-step/icon/03.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/working-step/icon/03.svg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:40	7120/7120	---MCZ	200	added ('OK')	image/svg+xml	etag:%22bdcc6b91bccf337176db850af3bee896-ssl-df%22	https://finbiz-nextjs.netlify.app/assets/images/working-step/icon/04.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/working-step/icon/04.svg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:41	2710/2710	---M--	200	added ('OK')	image/jpeg	etag:%22f90d73b693cf82c199097dcdd41950c1-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/h2/03.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/h2/03.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:41	36041/36041	---M--	200	added ('OK')	image/jpeg	etag:%22624ef36a1d28f2b46b734abfadec420c-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/h2/02.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/h2/02.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:42	123401/123401	---M--	200	added ('OK')	image/jpeg	etag:%220e9787870e196a9a0ed4bdba2ea60461-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/service/h2/01.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/service/h2/01.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:43	4517/4517	---M--	200	added ('OK')	image/png	etag:%2258e856f8e1832ed6eb692aa25c1ed629-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/business-goal/team.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/business-goal/team.png	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:44	42471/42471	---M--	200	added ('OK')	image/jpeg	etag:%22fac1331c0a05427fe4e56e0706e36cfa-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/business-case/04.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/business-case/04.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:45	30410/30410	---M--	200	added ('OK')	image/jpeg	etag:%2242108654dcfef9457c58f7bbbde526c8-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/business-case/05.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/business-case/05.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:45	33774/33774	---M--	200	added ('OK')	image/jpeg	etag:%2238af26d5c04b57c4aa4bf94c5c9222be-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/business-case/06.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/business-case/06.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:46	3573/3573	---M--	200	added ('OK')	image/png	etag:%22e812d11f05fd17368d1bb8a6c1445599-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/testimonials/icon/logo-01.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/testimonials/icon/logo-01.png	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:47	4906/4906	---M--	200	added ('OK')	image/png	etag:%2265cc655adf389e109fefb43da57f91f3-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/testimonials/icon/logo-02.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/testimonials/icon/logo-02.png	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:47	4546/4546	---M--	200	added ('OK')	image/png	etag:%22c52ac3dbd4efdc6b37571db6375ba13d-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/testimonials/04.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/testimonials/04.png	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:48	4671/4671	---M--	200	added ('OK')	image/png	etag:%22af993473d473dfa2d8c25420303a93c3-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/testimonials/icon/logo-03.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/testimonials/icon/logo-03.png	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:49	61045/61045	---M--	200	added ('OK')	image/jpeg	etag:%22a11976cccc136f2931987ad8cf6188e0-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/09.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/09.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:50	68009/68009	---M--	200	added ('OK')	image/jpeg	etag:%22ab468e2ea89411f70da976fe32c5d54c-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/blog/08.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/blog/08.jpg	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:50	107/107	---M--	200	added ('OK')	image/png	etag:%2236fdc6a0a200eba8f8c3a74164b67073-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/footer/under-title-2.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/footer/under-title-2.png	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:52	34684/34684	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:54:52%20GMT	https://finbiz-nextjs.netlify.app/blog-list/22	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-list/22.html	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:52	8308/8308	---MCZ	404	error ('Not%20Found')	text/html	etag:%22h1eayn02re6es%22	https://finbiz-nextjs.netlify.app/blog/22	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog/22.183.delayed	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:53	34678/34678	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:54:54%20GMT	https://finbiz-nextjs.netlify.app/blog-list/23	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-list/23.html	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:54	8308/8308	---MCZ	404	error ('Not%20Found')	text/html	etag:%22h1eayn02re6es%22	https://finbiz-nextjs.netlify.app/blog/23	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog/23.185.delayed	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:55	8308/8308	---MCZ	404	error ('Not%20Found')	text/html	etag:%22h1eayn02re6es%22	https://finbiz-nextjs.netlify.app/blog-list.html	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-list.186.delayed	(from https://finbiz-nextjs.netlify.app/home-two)
21:54:56	38030/38030	---M--	200	added ('OK')	image/jpeg	etag:%220bf470b8f2cc72a38504cca32a023b97-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/about/main/05.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/about/main/05.jpg	(from https://finbiz-nextjs.netlify.app/home-three)
21:54:57	39643/39643	---M--	200	added ('OK')	image/jpeg	etag:%2239563a7941b0dd1c563265529e777b13-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/about/main/about-01-sm.jpg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/about/main/about-01-sm.jpg	(from https://finbiz-nextjs.netlify.app/home-three)
21:54:58	684/684	---M--	200	added ('OK')	image/png	etag:%22e9d2cebd2d5c03f280c28505954e92e7-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/about/shape/play-btn.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/about/shape/play-btn.png	(from https://finbiz-nextjs.netlify.app/home-three)
21:54:59	58817/58817	---MCZ	200	added ('OK')	application/javascript	etag:%223900ee6ea74b286db7a7c024ffd32faf-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/4513-af888f5c3b54e31b.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/4513-af888f5c3b54e31b.js	(from https://finbiz-nextjs.netlify.app/home-three)
21:55:00	4757/4757	---MCZ	200	added ('OK')	application/javascript	etag:%2251f979fce70359c2312cefa99d61a32b-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/chunks/app/(home-pages)/home-three/page-eb79cbed9617951b.js	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/chunks/app/(home-pages)/home-three/page-eb79cbed9617951b.js	(from https://finbiz-nextjs.netlify.app/home-three)
21:55:01	8423/8423	---M--	200	added ('OK')	image/png	etag:%2274000d7a8b97c5d4607ab767a849c9ae-ssl%22	https://finbiz-nextjs.netlify.app/assets/images/about/main/user/01.png	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/assets/images/about/main/user/01.png	(from https://finbiz-nextjs.netlify.app/home-three)
